,location,total_sqft,bath,price,bhk
3771,Ramagondanahalli,3350.0,3.0,150.0,3
3772,Ramagondanahalli,1151.0,2.0,46.0,2
3773,Ramagondanahalli,1200.0,3.0,56.1,3
3774,Ramagondanahalli,1125.0,2.0,75.0,2
3775,Ramagondanahalli,1500.0,3.0,100.0,3
3776,Ramagondanahalli,1680.0,2.0,68.0,3
3777,Ramamurthy Nagar,3700.0,4.0,225.0,4
3778,Ramamurthy Nagar,3500.0,5.0,150.0,5
3779,Ramamurthy Nagar,1040.0,2.0,50.0,2
3780,Ramamurthy Nagar,1600.0,3.0,75.0,3
3781,Ramamurthy Nagar,1200.0,3.0,72.0,2
3782,Ramamurthy Nagar,950.0,2.0,50.79,2
3783,Ramamurthy Nagar,1200.0,2.0,66.0,3
3784,Ramamurthy Nagar,1515.0,3.0,65.0,3
3785,Ramamurthy Nagar,1185.0,2.0,45.5,2
3786,Ramamurthy Nagar,1170.0,2.0,46.8,2
3787,Ramamurthy Nagar,1150.0,2.0,51.0,2
3788,Ramamurthy Nagar,1200.0,2.0,48.0,2
3789,Ramamurthy Nagar,3600.0,3.0,150.0,3
3790,Ramamurthy Nagar,1110.0,2.0,65.0,2
3791,Ramamurthy Nagar,1410.0,2.0,56.4,3
3792,Ramamurthy Nagar,1000.0,2.0,41.0,3
3793,Ramamurthy Nagar,1006.0,2.0,57.0,2
3794,Ramamurthy Nagar,1300.0,2.0,52.0,3
3795,Ramamurthy Nagar,1600.0,3.0,75.0,3
3796,Ramamurthy Nagar,700.0,2.0,33.0,2
3797,Ramamurthy Nagar,1125.0,2.0,47.0,2
3798,Ramamurthy Nagar,1334.0,2.0,67.0,2
3799,Ramamurthy Nagar,1200.0,2.0,46.0,2
3800,Ramamurthy Nagar,1200.0,2.0,57.9,2
3801,Ramamurthy Nagar,1305.0,3.0,60.0,3
3802,Ramamurthy Nagar,2200.0,4.0,130.0,4
3803,Ramamurthy Nagar,1050.0,2.0,51.66,2
3804,Ramamurthy Nagar,2316.0,3.0,125.0,3
3805,Ramamurthy Nagar,1101.0,2.0,50.0,2
3806,Ramamurthy Nagar,935.0,2.0,39.0,2
3807,Ramamurthy Nagar,1200.0,2.0,68.0,2
3808,Rayasandra,1065.0,2.0,44.95,2
3809,Rayasandra,1708.0,3.0,75.0,3
3810,Rayasandra,1577.0,3.0,67.0,3
3811,Rayasandra,1253.0,2.0,57.0,2
3812,Rayasandra,583.0,1.0,26.9,1
3813,Rayasandra,1198.0,2.0,54.0,2
3814,Rayasandra,1601.0,3.0,70.0,3
3815,Rayasandra,1708.0,3.0,76.0,4
3816,Rayasandra,470.0,1.0,21.0,1
3817,Rayasandra,1357.0,2.0,59.0,3
3818,Sahakara Nagar,2830.0,3.0,195.0,4
3819,Sahakara Nagar,1500.0,2.0,95.0,3
3820,Sahakara Nagar,1100.0,2.0,56.0,2
3821,Sahakara Nagar,1100.0,2.0,75.0,3
3822,Sahakara Nagar,1655.0,3.0,115.0,3
3823,Sahakara Nagar,1150.0,2.0,54.0,2
3824,Sahakara Nagar,1270.0,2.0,69.85,2
3825,Sahakara Nagar,960.0,2.0,56.0,2
3826,Sahakara Nagar,1048.0,2.0,50.0,2
3827,Sahakara Nagar,1160.0,2.0,55.0,2
3828,Sahakara Nagar,1200.0,2.0,75.0,3
3829,Sahakara Nagar,1100.0,2.0,55.0,2
3830,Sahakara Nagar,1000.0,2.0,60.0,2
3831,Sahakara Nagar,1370.0,2.0,90.0,3
3832,Sahakara Nagar,1100.0,2.0,55.0,2
3833,Sahakara Nagar,1100.0,2.0,75.0,3
3834,Sahakara Nagar,1180.0,2.0,72.0,2
3835,Sahakara Nagar,1200.0,2.0,60.0,2
3836,Sahakara Nagar,1201.0,2.0,80.0,2
3837,Sahakara Nagar,1291.0,2.0,72.3,2
3838,Sanjay nagar,1000.0,2.0,70.0,2
3839,Sanjay nagar,1150.0,2.0,72.2,2
3840,Sanjay nagar,630.0,1.0,35.0,2
3841,Sanjay nagar,3300.0,3.0,250.0,5
3842,Sanjay nagar,1575.0,2.0,90.0,2
3843,Sanjay nagar,1200.0,2.0,76.0,3
3844,Sanjay nagar,960.0,2.0,55.0,2
3845,Sanjay nagar,1050.0,2.0,59.0,2
3846,Sanjay nagar,1150.0,2.0,70.0,2
3847,Sanjay nagar,1180.0,2.0,80.0,2
3848,Sarakki Nagar,2121.0,4.0,253.0,3
3849,Sarakki Nagar,2289.0,3.0,260.0,3
3850,Sarakki Nagar,3131.0,4.0,349.0,4
3851,Sarakki Nagar,3126.0,5.0,345.0,4
3852,Sarakki Nagar,3124.0,6.0,349.0,4
3853,Sarjapur,1600.0,3.0,75.0,3
3854,Sarjapur,1242.5,2.0,43.49,2
3855,Sarjapur,913.0,2.0,32.0,2
3856,Sarjapur,1185.0,2.0,47.0,2
3857,Sarjapur,1020.0,2.0,35.0,2
3858,Sarjapur,1195.0,2.0,42.0,2
3859,Sarjapur,1240.0,2.0,44.0,2
3860,Sarjapur,1550.0,2.0,65.0,4
3861,Sarjapur,950.0,2.0,32.5,2
3862,Sarjapur,1525.0,2.0,48.0,3
3863,Sarjapur,3190.0,3.0,160.0,4
3864,Sarjapur,1215.0,2.0,40.0,2
3865,Sarjapur,2540.0,4.0,115.0,4
3866,Sarjapur,1000.0,2.0,30.0,2
3867,Sarjapur,1157.0,2.0,40.0,2
3868,Sarjapur,2020.0,3.0,85.0,3
3869,Sarjapur,1917.0,3.0,60.0,4
3870,Sarjapur,1240.0,2.0,44.3,2
3871,Sarjapur,625.0,1.0,19.0,1
3872,Sarjapur,913.0,2.0,36.0,2
3873,Sarjapur,1404.0,2.0,53.35,3
3874,Sarjapur,1830.0,3.0,88.0,3
3875,Sarjapur,1364.0,2.0,56.0,3
3876,Sarjapur,1044.0,2.0,32.0,2
3877,Sarjapur,650.0,1.0,19.87,1
3878,Sarjapur,1175.0,2.0,42.0,2
3879,Sarjapur,1240.0,2.0,43.1,2
3880,Sarjapur,1170.0,2.0,35.41,3
3881,Sarjapur,1032.0,2.0,42.0,2
3882,Sarjapur,2302.5,2.0,80.59,4
3883,Sarjapur,1044.0,2.0,34.0,2
3884,Sarjapur,900.0,2.0,27.98,2
3885,Sarjapur,2970.0,3.0,130.0,4
3886,Sarjapur,850.0,2.0,32.0,2
3887,Sarjapur,1175.0,2.0,41.68,2
3888,Sarjapur,1575.0,3.0,55.0,3
3889,Sarjapur,920.0,2.0,33.0,2
3890,Sarjapur,1445.0,3.0,50.0,3
3891,Sarjapur,1150.0,2.0,41.0,2
3892,Sarjapur,1200.0,2.0,42.6,2
3893,Sarjapur,1333.0,3.0,50.0,3
3894,Sarjapur,1044.0,2.0,36.0,2
3895,Sarjapur,950.0,2.0,35.0,2
3896,Sarjapur,2585.5,4.0,115.0,4
3897,Sarjapur,2172.0,3.0,100.0,3
3898,Sarjapur,1525.0,2.0,68.0,3
3899,Sarjapur,1095.0,2.0,45.0,2
3900,Sarjapur,1425.0,3.0,57.0,3
3901,Sarjapur  Road,2497.0,3.0,140.0,3
3902,Sarjapur  Road,1787.0,3.0,98.29,3
3903,Sarjapur  Road,1787.0,3.0,125.0,3
3904,Sarjapur  Road,1035.0,2.0,49.2,2
3905,Sarjapur  Road,1863.0,3.0,104.0,4
3906,Sarjapur  Road,1000.0,2.0,67.0,2
3907,Sarjapur  Road,1346.0,2.0,74.03,2
3908,Sarjapur  Road,1195.0,2.0,70.0,2
3909,Sarjapur  Road,1550.0,3.0,100.0,3
3910,Sarjapur  Road,1600.0,3.0,86.0,3
3911,Sarjapur  Road,2100.0,3.0,125.0,3
3912,Sarjapur  Road,1210.0,2.0,58.0,2
3913,Sarjapur  Road,1691.0,3.0,113.0,3
3914,Sarjapur  Road,2238.0,3.0,140.0,3
3915,Sarjapur  Road,1800.0,3.0,110.0,3
3916,Sarjapur  Road,1128.0,2.0,59.0,2
3917,Sarjapur  Road,1700.0,3.0,110.0,3
3918,Sarjapur  Road,1157.0,2.0,75.0,3
3919,Sarjapur  Road,1282.0,2.0,72.0,2
3920,Sarjapur  Road,3430.0,6.0,228.5,4
3921,Sarjapur  Road,1050.0,2.0,62.0,2
3922,Sarjapur  Road,1929.0,4.0,103.0,3
3923,Sarjapur  Road,1155.0,2.0,58.0,2
3924,Sarjapur  Road,1819.0,3.0,100.0,3
3925,Sarjapur  Road,1845.0,4.0,110.0,3
3926,Sarjapur  Road,1233.0,2.0,77.65,2
3927,Sarjapur  Road,4395.0,4.0,242.0,4
3928,Sarjapur  Road,1680.0,3.0,112.0,3
3929,Sarjapur  Road,1220.0,3.0,58.0,3
3930,Sarjapur  Road,1311.0,2.0,78.0,2
3931,Sarjapur  Road,1157.0,2.0,75.0,3
3932,Sarjapur  Road,1145.0,2.0,75.0,2
3933,Sarjapur  Road,1300.0,2.0,70.0,3
3934,Sarjapur  Road,1725.0,3.0,90.0,3
3935,Sarjapur  Road,1476.0,2.0,98.94,3
3936,Sarjapur  Road,1084.0,2.0,55.0,2
3937,Sarjapur  Road,1220.0,3.0,62.0,3
3938,Sarjapur  Road,1750.0,3.0,110.0,3
3939,Sarjapur  Road,1888.0,4.0,95.0,3
3940,Sarjapur  Road,1200.0,3.0,70.0,3
3941,Sarjapur  Road,5965.0,5.0,385.0,5
3942,Sarjapur  Road,685.0,1.0,40.0,1
3943,Sarjapur  Road,1241.0,2.0,82.0,2
3944,Sarjapur  Road,984.0,2.0,45.91,2
3945,Sarjapur  Road,1400.0,2.0,68.0,2
3946,Sarjapur  Road,835.0,1.0,46.95,1
3947,Sarjapur  Road,1280.0,2.0,76.0,2
3948,Sarjapur  Road,1263.0,2.0,78.0,2
3949,Sarjapur  Road,1691.0,3.0,98.0,3
3950,Sarjapur  Road,1308.0,2.0,83.0,2
3951,Sarjapur  Road,1592.0,3.0,91.0,3
3952,Sarjapur  Road,1150.0,2.0,77.0,2
3953,Sarjapur  Road,1965.0,3.0,120.0,3
3954,Sarjapur  Road,985.0,2.0,49.0,2
3955,Sarjapur  Road,1418.0,2.0,78.0,2
3956,Sarjapur  Road,1115.0,2.0,60.0,2
3957,Sarjapur  Road,1525.0,2.0,87.0,3
3958,Sarjapur  Road,1346.0,2.0,71.32,2
3959,Sarjapur  Road,1750.0,3.0,99.0,3
3960,Sarjapur  Road,1145.0,2.0,62.0,2
3961,Sarjapur  Road,1500.0,3.0,88.0,3
3962,Sarjapur  Road,1067.0,2.0,60.0,2
3963,Sarjapur  Road,1700.0,3.0,95.0,3
3964,Sarjapur  Road,1230.0,2.0,65.0,2
3965,Sarjapur  Road,1939.0,3.0,98.0,3
3966,Sarjapur  Road,2556.0,3.0,169.0,3
3967,Sarjapur  Road,984.0,2.0,45.91,2
3968,Sarjapur  Road,1755.0,3.0,122.0,3
3969,Sarjapur  Road,1700.0,3.0,93.5,3
3970,Sarjapur  Road,1060.0,2.0,55.0,2
3971,Sarjapur  Road,1455.0,2.0,98.0,3
3972,Sarjapur  Road,1220.0,3.0,58.0,3
3973,Sarjapur  Road,1660.0,2.0,116.0,3
3974,Sarjapur  Road,1700.0,3.0,108.0,3
3975,Sarjapur  Road,1539.0,3.0,85.0,3
3976,Sarjapur  Road,1489.0,2.0,82.0,3
3977,Sarjapur  Road,1200.0,2.0,75.0,2
3978,Sarjapur  Road,3044.0,3.0,183.0,3
3979,Sarjapur  Road,1163.0,2.0,62.0,3
3980,Sarjapur  Road,3004.0,4.0,158.0,3
3981,Sarjapur  Road,1229.0,2.0,70.0,2
3982,Sarjapur  Road,1342.0,2.0,70.0,2
3983,Sarjapur  Road,1711.0,3.0,110.0,3
3984,Sarjapur  Road,1220.0,3.0,57.0,3
3985,Sarjapur  Road,1050.0,2.0,63.5,2
3986,Sarjapur  Road,1035.0,2.0,49.0,2
3987,Sarjapur  Road,1457.0,3.0,85.0,3
3988,Sarjapur  Road,1350.0,2.0,68.0,2
3989,Sarjapur  Road,1200.0,3.0,70.0,3
3990,Sarjapur  Road,1157.0,2.0,53.99,3
3991,Sarjapur  Road,1700.0,3.0,79.9,3
3992,Sarjapur  Road,984.0,2.0,55.0,2
3993,Sarjapur  Road,1864.0,3.0,105.0,4
3994,Sarjapur  Road,1157.0,2.0,57.84,3
3995,Sarjapur  Road,1773.5,2.0,85.125,3
3996,Sarjapur  Road,1800.0,3.0,90.0,4
3997,Sarjapur  Road,7800.0,6.0,385.0,5
3998,Sarjapur  Road,1550.0,2.0,89.0,3
3999,Sarjapur  Road,1691.0,3.0,113.0,3
4000,Sarjapur  Road,1435.0,3.0,90.0,3
4001,Sarjapur  Road,1262.0,2.0,67.0,2
4002,Sarjapur  Road,1826.0,3.0,125.0,3
4003,Sarjapur  Road,1660.0,3.0,116.0,3
4004,Sarjapur  Road,1060.0,2.0,50.0,2
4005,Sarjapur  Road,1830.0,3.0,119.0,3
4006,Sarjapur  Road,984.0,2.0,45.91,2
4007,Sarjapur  Road,1929.0,4.0,101.0,3
4008,Sarjapur  Road,1059.0,2.0,68.0,2
4009,Sarjapur  Road,1157.0,2.0,74.0,3
4010,Sarjapur  Road,1700.0,3.0,118.0,3
4011,Sarjapur  Road,1929.0,3.0,103.0,3
4012,Sarjapur  Road,1308.0,2.0,75.0,2
4013,Sarjapur  Road,1797.0,4.0,95.0,3
4014,Sarjapur  Road,1763.25,3.0,98.0,3
4015,Sarjapur  Road,1550.0,2.0,98.0,3
4016,Sarjapur  Road,1450.0,2.0,75.0,3
4017,Sarjapur  Road,1819.0,3.0,100.0,3
4018,Sarjapur  Road,984.0,2.0,59.0,2
4019,Sarjapur  Road,1489.0,3.0,88.0,3
4020,Sarjapur  Road,1242.0,2.0,75.0,2
4021,Sarjapur  Road,2100.0,3.0,135.0,3
4022,Sarjapur  Road,1700.0,3.0,93.5,3
4023,Sarjapur  Road,1862.0,4.0,110.0,3
4024,Sarjapur  Road,1787.0,3.0,116.0,3
4025,Sarjapur  Road,1691.0,3.0,93.01,3
4026,Sarjapur  Road,1028.0,2.0,56.0,2
4027,Sarjapur  Road,4395.0,4.0,242.0,4
4028,Sarjapur  Road,1181.0,2.0,65.0,3
4029,Sarjapur  Road,1691.0,3.0,100.0,3
4030,Sarjapur  Road,1026.0,2.0,60.55,2
4031,Sarjapur  Road,1350.0,2.0,85.0,2
4032,Sarjapur  Road,1157.0,2.0,72.0,3
4033,Sarjapur  Road,1019.0,2.0,62.0,2
4034,Sarjapur  Road,3418.0,3.0,235.0,4
4035,Sarjapur  Road,1130.0,2.0,55.0,2
4036,Sarjapur  Road,1346.0,2.0,67.38,2
4037,Sarjapur  Road,3418.0,2.0,222.0,4
4038,Sarjapur  Road,984.0,2.0,45.91,2
4039,Sarjapur  Road,1773.5,2.0,102.92,3
4040,Sarjapur  Road,1346.0,2.0,74.03,2
4041,Sarjapur  Road,1222.0,2.0,68.0,3
4042,Sarjapur  Road,3420.0,4.0,225.0,4
4043,Sarjapur  Road,1242.0,2.0,78.0,2
4044,Sarjapur  Road,1129.0,2.0,69.0,2
4045,Sarjapur  Road,1157.0,2.0,75.0,3
4046,Sarjapur  Road,1323.0,2.0,74.0,2
4047,Sarjapur  Road,1314.0,2.0,70.44,3
4048,Sarjapur  Road,2100.0,3.0,130.0,3
4049,Sarjapur  Road,702.0,1.0,35.8,1
4050,Sarjapur  Road,1026.0,2.0,60.8,2
4051,Sarjapur  Road,1216.0,2.0,70.0,2
4052,Sarjapur  Road,1112.0,2.0,62.0,2
4053,Sarjapur  Road,1273.0,2.0,60.0,2
4054,Sarjapur  Road,1157.0,2.0,69.0,3
4055,Sarjapur  Road,1026.0,2.0,60.8,2
4056,Sarjapur  Road,1370.0,2.0,70.0,2
4057,Sarjapur  Road,1346.0,2.0,74.03,2
4058,Sarjapur  Road,475.0,1.0,26.0,1
4059,Sarjapur  Road,1197.0,2.0,56.86,2
4060,Sarjapur  Road,1660.0,2.0,116.0,3
4061,Sarjapur  Road,1194.0,2.0,57.0,2
4062,Sarjapur  Road,984.0,2.0,45.75,2
4063,Sarjapur  Road,1346.0,2.0,69.61,2
4064,Sarjapur  Road,1612.0,3.0,98.38,3
4065,Sarjapur  Road,1290.0,2.0,88.0,2
4066,Sarjapur  Road,1371.0,2.0,86.0,2
4067,Sarjapur  Road,2140.0,3.0,139.0,3
4068,Sarjapur  Road,1044.0,2.0,55.0,2
4069,Sarjapur  Road,1600.0,3.0,85.0,3
4070,Sarjapur  Road,1309.0,2.0,69.5,2
4071,Sarjapur  Road,1691.0,3.0,100.0,3
4072,Sarjapur  Road,1367.0,2.0,80.0,2
4073,Sarjapur  Road,1565.0,3.0,78.0,3
4074,Sarjapur  Road,4395.0,4.0,242.0,4
4075,Sarjapur  Road,1346.0,2.0,74.03,2
4076,Sarjapur  Road,1112.0,2.0,58.0,2
4077,Sarjapur  Road,1340.0,2.0,75.0,2
4078,Sarjapur  Road,1850.0,3.0,89.0,3
4079,Sarjapur  Road,1132.0,2.0,70.0,2
4080,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
4081,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
4082,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
4083,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
4084,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
4085,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
4086,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
4087,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
4088,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
4089,Sarjapura - Attibele Road,740.0,1.0,23.65,1
4090,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
4091,Sector 2 HSR Layout,1296.0,2.0,75.0,2
4092,Sector 2 HSR Layout,1143.0,2.0,65.0,2
4093,Sector 2 HSR Layout,1665.0,3.0,110.0,3
4094,Sector 2 HSR Layout,1600.0,3.0,90.0,3
4095,Sector 2 HSR Layout,1231.0,2.0,66.0,2
4096,Sector 7 HSR Layout,3000.0,5.0,275.0,4
4097,Sector 7 HSR Layout,1163.0,2.0,98.86,2
4098,Sector 7 HSR Layout,1760.0,3.0,145.0,3
4099,Sector 7 HSR Layout,1163.0,2.0,98.86,2
4100,Sector 7 HSR Layout,1342.0,2.0,115.0,2
4101,Sector 7 HSR Layout,1760.0,3.0,160.0,3
4102,Sector 7 HSR Layout,1760.0,3.0,142.0,3
4103,Sector 7 HSR Layout,2400.0,2.0,195.0,3
4104,Sector 7 HSR Layout,1162.0,2.0,98.77,2
4105,Seegehalli,901.0,2.0,35.14,2
4106,Seegehalli,1150.0,2.0,42.9,3
4107,Seegehalli,800.0,1.0,50.0,2
4108,Seegehalli,1525.0,3.0,65.0,3
4109,Seegehalli,1200.0,2.0,62.0,3
4110,Seegehalli,1155.0,2.0,72.0,2
4111,Seegehalli,1830.0,4.0,82.0,3
4112,Seegehalli,4000.0,3.0,235.0,3
4113,Seegehalli,3000.0,5.0,150.0,4
4114,Seegehalli,2800.0,4.0,140.0,4
4115,Seegehalli,1096.0,2.0,41.0,2
4116,Seegehalli,1553.0,3.0,68.0,3
4117,Seegehalli,1134.0,2.0,45.0,2
4118,Seegehalli,1683.0,3.0,80.0,3
4119,Seegehalli,1176.0,2.0,50.0,2
4120,Shampura,700.0,1.0,35.0,2
4121,Shampura,1400.0,3.0,70.0,3
4122,Shampura,1475.0,3.0,78.0,3
4123,Shivaji Nagar,850.0,2.0,55.0,2
4124,Shivaji Nagar,703.0,2.0,49.5,2
4125,Shivaji Nagar,1460.0,2.0,90.0,3
4126,Singasandra,1440.0,2.0,65.0,3
4127,Singasandra,3850.0,6.0,195.0,4
4128,Singasandra,1100.0,2.0,52.0,2
4129,Singasandra,1306.0,2.0,58.0,3
4130,Singasandra,1300.0,2.0,65.0,2
4131,Singasandra,1375.0,2.0,58.0,2
4132,Singasandra,1510.0,3.0,75.0,3
4133,Singasandra,1179.0,2.0,56.0,2
4134,Singasandra,1416.0,2.0,67.0,2
4135,Singasandra,1476.0,2.0,73.0,3
4136,Singasandra,1465.0,2.0,60.0,2
4137,Somasundara Palya,1255.0,2.0,67.0,2
4138,Somasundara Palya,1448.0,2.0,68.0,2
4139,Somasundara Palya,1260.0,2.0,60.0,2
4140,Somasundara Palya,1033.0,2.0,48.0,2
4141,Somasundara Palya,1329.0,2.0,70.0,2
4142,Somasundara Palya,1650.0,3.0,95.0,3
4143,Sompura,1025.0,2.0,37.0,3
4144,Sompura,1126.0,2.0,39.0,2
4145,Sompura,825.0,2.0,32.0,2
4146,Sompura,1350.0,2.0,47.0,3
4147,Sompura,2150.0,3.0,85.0,4
4148,Sonnenahalli,896.0,2.0,43.75,2
4149,Sonnenahalli,1011.0,2.0,50.53,2
4150,Sonnenahalli,614.5,1.0,30.715,1
4151,Sonnenahalli,1484.0,3.0,74.18,3
4152,Sonnenahalli,1610.0,3.0,80.48,3
4153,Sonnenahalli,1415.0,2.0,65.0,3
4154,Sonnenahalli,1268.0,2.0,58.0,2
4155,Sonnenahalli,1268.0,2.0,56.0,2
4156,Sonnenahalli,605.0,1.0,30.24,1
4157,Sonnenahalli,1484.0,3.0,75.0,3
4158,Subramanyapura,929.0,2.0,50.17,2
4159,Subramanyapura,985.0,2.0,58.0,2
4160,Subramanyapura,1245.0,2.0,68.0,3
4161,Subramanyapura,1313.0,2.0,73.0,2
4162,Subramanyapura,1313.0,2.0,66.5,2
4163,Subramanyapura,1330.0,3.0,72.0,3
4164,Subramanyapura,929.0,2.0,48.0,2
4165,Subramanyapura,950.0,2.0,55.0,2
4166,Subramanyapura,1800.0,3.0,90.0,3
4167,Subramanyapura,960.0,2.0,55.0,2
4168,Subramanyapura,1260.0,2.0,73.0,3
4169,Subramanyapura,1278.0,3.0,62.71,3
4170,Subramanyapura,1278.0,3.0,70.0,3
4171,Subramanyapura,929.0,2.0,49.0,2
4172,Subramanyapura,2495.0,3.0,130.0,3
4173,Subramanyapura,929.0,1.0,51.0,2
4174,Subramanyapura,1880.0,3.0,110.0,3
4175,Sultan Palaya,900.0,2.0,45.0,2
4176,Sultan Palaya,1765.0,3.0,80.0,3
4177,Sultan Palaya,1070.0,2.0,49.0,2
4178,TC Palaya,1200.0,2.0,60.0,2
4179,TC Palaya,1200.0,2.0,66.0,3
4180,TC Palaya,1200.0,3.0,66.0,3
4181,TC Palaya,1350.0,2.0,75.0,3
4182,TC Palaya,1200.0,2.0,65.0,2
4183,TC Palaya,1200.0,2.0,70.0,2
4184,TC Palaya,900.0,2.0,55.0,2
4185,TC Palaya,1200.0,2.0,66.0,3
4186,TC Palaya,1200.0,2.0,66.5,3
4187,TC Palaya,900.0,2.0,55.0,2
4188,TC Palaya,1200.0,2.0,66.0,2
4189,TC Palaya,1200.0,2.0,66.0,3
4190,TC Palaya,1200.0,2.0,66.5,3
4191,TC Palaya,900.0,2.0,55.0,2
4192,TC Palaya,1200.0,2.0,66.0,3
4193,TC Palaya,900.0,2.0,55.0,2
4194,TC Palaya,1500.0,3.0,83.0,3
4195,TC Palaya,1200.0,2.0,65.0,2
4196,TC Palaya,1500.0,2.0,75.0,2
4197,TC Palaya,1200.0,2.0,66.0,3
4198,TC Palaya,1100.0,2.0,65.0,2
4199,TC Palaya,1200.0,3.0,66.0,3
4200,TC Palaya,1200.0,2.0,66.0,3
4201,TC Palaya,1200.0,2.0,66.0,3
4202,TC Palaya,1200.0,2.0,66.0,3
4203,TC Palaya,1200.0,2.0,70.0,2
4204,TC Palaya,900.0,2.0,55.0,2
4205,TC Palaya,900.0,2.0,55.0,2
4206,TC Palaya,1082.0,2.0,64.0,2
4207,TC Palaya,1995.0,3.0,100.0,3
4208,TC Palaya,1200.0,2.0,66.0,3
4209,TC Palaya,1200.0,2.0,66.0,3
4210,TC Palaya,1200.0,2.0,66.0,3
4211,TC Palaya,1200.0,2.0,66.0,3
4212,TC Palaya,1200.0,2.0,66.0,3
4213,Talaghattapura,1868.0,3.0,131.0,3
4214,Talaghattapura,2038.5,3.0,120.0,3
4215,Talaghattapura,2106.0,3.0,126.0,3
4216,Talaghattapura,1868.0,3.0,121.0,3
4217,Talaghattapura,2106.0,3.0,126.0,3
4218,Talaghattapura,1868.0,3.0,120.0,3
4219,Talaghattapura,1804.0,3.0,115.0,3
4220,Talaghattapura,2254.0,3.0,153.0,3
4221,Talaghattapura,2106.0,3.0,148.0,3
4222,Talaghattapura,2273.0,3.0,159.0,3
4223,Talaghattapura,2099.0,3.0,147.0,3
4224,Talaghattapura,2273.0,3.0,145.0,3
4225,Talaghattapura,1175.0,2.0,62.0,2
4226,Talaghattapura,1804.0,3.0,127.0,3
4227,Talaghattapura,2038.5,3.0,122.0,3
4228,Talaghattapura,2265.0,3.0,159.0,3
4229,Talaghattapura,2099.0,3.0,134.0,3
4230,Thanisandra,1296.0,2.0,80.0,2
4231,Thanisandra,1436.0,3.0,74.75,3
4232,Thanisandra,445.0,1.0,28.0,1
4233,Thanisandra,1296.0,2.0,83.0,2
4234,Thanisandra,1825.0,3.0,100.0,3
4235,Thanisandra,2144.0,3.0,135.0,3
4236,Thanisandra,1240.0,2.0,62.0,3
4237,Thanisandra,1093.0,2.0,70.0,2
4238,Thanisandra,1265.0,2.0,79.0,3
4239,Thanisandra,1651.0,3.0,97.38,3
4240,Thanisandra,776.5,2.0,48.145,1
4241,Thanisandra,1564.0,3.0,101.0,3
4242,Thanisandra,1800.0,3.0,90.0,3
4243,Thanisandra,1573.0,3.0,95.0,3
4244,Thanisandra,1917.0,3.0,122.0,3
4245,Thanisandra,1098.0,2.0,68.0,2
4246,Thanisandra,2002.0,3.0,112.0,3
4247,Thanisandra,1743.0,3.0,93.25,3
4248,Thanisandra,1183.0,2.0,59.74,2
4249,Thanisandra,1296.0,2.0,72.0,2
4250,Thanisandra,1698.0,3.0,102.0,3
4251,Thanisandra,1801.0,3.0,115.0,3
4252,Thanisandra,1265.0,2.0,82.0,2
4253,Thanisandra,1917.0,4.0,113.0,3
4254,Thanisandra,662.0,1.0,42.0,1
4255,Thanisandra,1922.0,3.0,106.0,3
4256,Thanisandra,1200.0,2.0,65.0,3
4257,Thanisandra,1917.0,4.0,100.0,3
4258,Thanisandra,2127.0,3.0,135.0,3
4259,Thanisandra,1276.0,2.0,75.0,2
4260,Thanisandra,2259.0,5.0,135.0,4
4261,Thanisandra,1265.0,2.0,78.0,2
4262,Thanisandra,934.0,2.0,55.0,2
4263,Thanisandra,1056.0,2.0,68.0,2
4264,Thanisandra,1093.0,2.0,68.1,2
4265,Thanisandra,1698.0,3.0,107.0,3
4266,Thanisandra,965.0,2.0,56.0,2
4267,Thanisandra,1546.0,3.0,95.0,3
4268,Thanisandra,1697.0,3.0,110.0,3
4269,Thanisandra,1492.0,3.0,88.0,3
4270,Thanisandra,2072.0,3.0,122.0,3
4271,Thanisandra,1880.0,3.0,120.0,3
4272,Thanisandra,1200.0,2.0,60.0,2
4273,Thanisandra,933.0,2.0,58.0,1
4274,Thanisandra,1917.0,3.0,110.0,3
4275,Thanisandra,1996.0,4.0,123.0,3
4276,Thanisandra,1183.0,2.0,77.25,2
4277,Thanisandra,1491.0,3.0,88.0,3
4278,Thanisandra,1881.0,3.0,95.0,3
4279,Thanisandra,1564.0,3.0,100.0,3
4280,Thanisandra,1573.0,3.0,98.0,3
4281,Thanisandra,1056.0,2.0,65.0,2
4282,Thanisandra,1343.0,2.0,75.0,2
4283,Thanisandra,1935.0,4.0,122.0,3
4284,Thanisandra,933.0,2.0,55.0,2
4285,Thanisandra,1183.0,2.0,77.3,2
4286,Thanisandra,662.0,1.0,38.0,1
4287,Thanisandra,1265.0,2.0,72.0,2
4288,Thanisandra,1241.0,2.0,65.0,3
4289,Thanisandra,1098.0,2.0,71.0,2
4290,Thanisandra,1262.0,2.0,65.0,3
